,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2091,0,0,0,0,32,1,2,2,0,1,1,0,1,1,1,1,3,104.05,3416.85,0
2092,0,0,1,1,56,1,1,0,2,2,2,2,2,2,0,0,2,20.05,1090.1,0
2093,1,0,0,0,10,1,2,2,0,1,0,0,0,0,2,1,1,80.7,788.8,1
2094,0,0,1,0,44,1,1,1,1,1,1,0,0,0,1,1,2,61.5,2722.2,0
2095,0,0,1,1,23,1,1,2,0,1,1,1,0,0,2,0,0,83.8,1900.25,1
2096,0,0,0,0,4,0,0,1,1,0,1,1,0,1,2,0,2,48.25,202.25,0
2097,0,0,1,1,36,1,1,1,1,0,0,0,0,0,2,0,3,51.05,1815.0,0
2098,1,0,1,0,47,1,2,2,0,1,1,0,0,0,2,1,1,83.35,4065.0,1
2099,0,0,1,1,2,0,0,1,0,1,0,0,0,0,2,1,2,30.25,63.75,0
2100,0,0,1,1,52,1,1,0,2,2,2,2,2,2,1,1,0,20.4,1090.65,0
2101,0,0,0,0,5,1,2,2,0,1,0,0,1,0,2,1,0,90.8,455.5,1
2102,0,0,1,1,64,1,1,1,1,0,0,1,1,0,1,0,2,65.8,4068.0,0
2103,1,0,0,0,2,1,1,1,0,1,0,0,0,0,2,1,2,50.3,92.75,0
2104,0,0,0,0,8,1,1,0,2,2,2,2,2,2,0,0,2,20.25,174.65,0
2105,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,1,2,70.15,70.15,1
2106,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,2,44.65,44.65,1
2107,1,0,1,1,60,1,1,1,1,1,1,0,0,0,0,0,1,60.5,3694.45,0
2108,1,0,0,0,20,1,2,2,0,0,1,0,1,0,2,1,3,90.7,1781.35,0
2109,1,0,1,1,22,1,1,1,0,0,0,1,0,0,2,1,0,51.1,1232.9,0
2110,1,0,1,1,54,1,2,1,0,1,0,1,1,0,1,1,0,70.7,3770.0,0
2111,1,0,0,0,1,1,1,2,0,0,0,0,1,0,2,1,0,80.55,80.55,0
2112,1,0,0,0,13,1,1,0,2,2,2,2,2,2,1,0,3,19.3,259.65,0
2113,0,1,1,1,24,1,1,2,0,0,1,0,1,1,0,1,0,96.55,2263.45,0
2114,0,1,0,0,6,1,1,2,1,0,0,0,0,0,2,1,0,74.1,450.9,0
2115,1,1,1,0,38,1,2,2,0,1,1,0,1,1,2,1,0,102.6,4009.2,0
2116,0,0,0,0,12,1,1,2,1,0,0,0,1,0,1,1,3,85.15,979.05,0
2117,1,0,0,0,26,0,0,1,1,1,0,0,0,1,2,1,1,44.65,1156.55,0
2118,0,0,1,1,6,0,0,1,0,1,1,1,0,0,0,0,2,40.55,217.5,0
2119,1,0,1,1,67,1,2,2,0,1,1,0,0,0,1,0,0,87.4,5918.8,1
2120,1,1,1,0,62,1,2,2,0,1,1,0,1,1,1,1,0,103.75,6383.35,1
2121,1,0,1,1,50,0,0,1,1,0,0,0,1,0,2,1,3,39.45,2021.35,0
2122,1,0,1,1,72,0,0,1,1,1,1,1,1,1,0,1,1,65.65,4664.5,0
2123,0,1,1,1,31,1,1,2,0,0,1,1,1,1,2,1,0,98.9,2911.3,1
2124,1,0,1,0,72,1,2,1,1,1,1,1,1,1,0,1,3,92.0,6782.15,0
2125,1,0,0,0,51,0,0,1,1,0,0,1,0,1,2,1,3,44.45,2181.55,0
2126,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.4,20.4,0
2127,0,0,1,1,60,1,2,2,1,1,1,1,1,1,0,0,3,115.25,6758.45,0
2128,0,0,0,1,24,1,1,0,2,2,2,2,2,2,0,0,2,19.75,498.1,0
2129,0,0,0,0,2,1,1,2,0,0,0,0,1,0,2,1,0,80.65,144.15,1
2130,0,0,0,0,4,1,2,2,0,1,0,0,0,0,2,0,1,77.95,305.55,1
2131,0,0,1,0,67,1,2,1,1,1,1,0,0,0,0,0,2,65.65,4322.85,0
2132,0,0,1,0,69,1,1,2,1,1,0,1,1,1,1,1,3,106.4,7251.9,0
2133,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,2,69.55,69.55,1
2134,1,0,1,0,67,1,2,0,2,2,2,2,2,2,0,0,3,24.85,1583.5,0
2135,1,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,0,89.9,89.9,1
2136,1,1,1,0,67,1,2,2,1,1,0,0,0,0,2,0,1,83.85,5588.8,0
2137,0,1,0,0,27,1,2,2,0,1,1,0,0,0,2,1,1,86.45,2401.05,0
2138,0,0,0,0,41,1,2,2,1,1,1,1,1,0,2,1,0,106.5,4282.4,0
2139,1,0,1,1,64,1,2,2,0,1,1,1,1,1,0,1,3,109.2,6741.15,0
2140,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,1,0,69.6,69.6,1
2141,1,0,0,0,6,1,1,1,0,0,0,0,0,0,2,0,0,44.75,270.95,1
2142,1,0,1,1,72,0,0,1,1,1,1,1,1,1,0,1,3,65.25,4478.85,0
2143,0,0,1,1,57,1,1,1,1,0,0,0,1,1,1,1,1,70.1,3913.3,1
2144,1,0,1,0,70,1,2,1,0,1,1,1,1,0,0,0,1,72.95,5265.55,0
2145,1,1,1,0,10,1,2,2,0,0,0,0,0,1,2,0,0,85.55,851.75,1
2146,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,2,55.7,55.7,1
2147,0,1,0,0,71,1,2,1,1,1,1,1,1,1,0,0,2,89.85,6293.45,0
2148,0,0,1,1,3,0,0,1,0,1,0,0,0,1,2,0,2,40.3,92.5,0
2149,0,0,0,0,63,1,2,0,2,2,2,2,2,2,0,0,2,24.2,1618.2,0
2150,0,0,1,0,25,1,1,2,0,0,1,0,0,0,2,1,0,74.6,1797.75,0
2151,1,0,0,1,62,1,2,0,2,2,2,2,2,2,0,1,2,24.4,1413.0,0
2152,0,0,1,0,55,1,1,2,1,0,0,0,1,1,1,1,0,94.75,5276.1,0
2153,1,0,1,1,52,1,1,1,1,1,1,0,1,1,0,0,0,79.2,4016.3,0
2154,0,0,0,1,16,1,1,2,0,0,0,0,1,0,2,1,0,81.0,1312.15,1
2155,0,0,1,1,29,1,1,2,0,0,0,0,1,1,2,1,3,87.8,2621.75,0
2156,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,1,0,35.1,68.75,1
2157,1,0,0,0,8,1,1,2,0,0,0,0,0,0,2,0,1,70.7,553.4,0
2158,0,0,0,0,5,1,1,2,0,1,0,0,1,0,2,1,2,85.3,420.45,0
2159,1,0,0,0,9,1,1,0,2,2,2,2,2,2,2,0,3,19.7,180.7,0
2160,0,1,0,0,32,1,1,2,0,1,0,0,0,0,2,1,0,74.4,2276.95,1
2161,1,0,1,1,72,1,2,2,0,0,0,0,0,1,0,1,3,84.5,6130.85,0
2162,1,0,1,1,7,0,0,1,1,0,1,1,0,1,0,0,3,49.65,305.55,0
2163,1,1,0,0,18,1,2,1,1,1,0,0,0,0,2,1,3,58.4,964.9,0
2164,0,0,1,0,48,1,2,2,0,1,0,1,1,1,2,1,3,105.1,5083.55,0
2165,0,1,1,0,71,1,2,2,1,1,1,1,0,0,0,1,3,96.35,6766.95,0
2166,1,0,0,0,1,1,1,2,0,0,0,0,0,0,2,1,0,70.05,70.05,1
2167,1,0,0,0,69,1,2,2,0,1,0,1,1,1,1,1,1,105.2,7386.05,0
2168,1,0,1,0,60,1,1,0,2,2,2,2,2,2,0,1,1,20.5,1198.8,0
2169,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,25.05,25.05,1
2170,1,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,3,49.0,49.0,0
2171,1,0,1,0,38,1,2,2,1,0,0,0,1,0,2,0,1,91.7,3479.05,0
2172,0,0,0,0,4,1,1,0,2,2,2,2,2,2,2,0,2,20.05,83.3,0
2173,1,0,0,0,31,1,1,2,0,0,1,1,1,1,0,0,1,99.45,3109.9,0
2174,0,1,0,0,14,1,1,2,1,1,0,0,0,0,2,0,0,78.85,1043.8,0
2175,0,1,1,0,71,1,1,2,1,1,1,1,1,1,0,1,1,109.7,7904.25,0
2176,1,0,0,0,2,1,1,2,0,0,0,0,0,1,2,1,0,80.95,171.15,1
2177,1,0,1,1,64,1,2,2,1,0,1,0,0,1,0,0,1,93.4,5822.3,0
2178,0,0,0,0,9,1,1,2,0,1,1,0,0,0,2,0,0,80.55,653.9,0
2179,0,0,1,0,56,1,1,2,1,1,1,0,1,1,1,1,3,105.6,6068.65,0
2180,0,0,0,0,11,1,1,2,0,1,1,1,0,1,2,1,0,94.2,999.9,0
2181,1,0,1,1,72,1,1,0,2,2,2,2,2,2,0,0,3,19.4,1363.25,0
2182,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,19.65,19.65,0
2183,1,0,1,0,60,1,2,2,1,0,1,1,1,1,2,1,1,109.45,6572.85,0
2184,1,1,1,0,33,0,0,1,0,1,1,1,1,0,2,1,0,50.0,1750.85,0
2185,1,0,1,1,72,1,1,0,2,2,2,2,2,2,0,0,1,19.95,1322.85,0
2186,0,0,0,0,26,1,1,2,1,0,1,1,0,0,1,1,3,87.15,2274.1,0
2187,0,0,0,0,3,1,1,2,0,0,0,1,0,1,2,0,0,85.8,272.2,1
2188,0,0,1,1,22,0,0,1,0,1,0,0,1,0,2,0,0,39.2,849.9,0
2189,0,1,1,0,22,1,2,1,1,1,0,1,0,0,2,1,2,63.55,1381.8,0
2190,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,2,53.55,53.55,1
2191,1,0,1,1,27,1,1,1,1,1,0,0,0,0,2,1,3,54.75,1510.3,0
2192,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,1,69.7,69.7,1
2193,0,0,0,0,41,1,2,2,0,1,1,0,1,1,2,1,0,106.3,4443.45,1
2194,0,1,0,0,14,1,2,2,0,0,0,0,0,0,2,1,0,74.3,1096.25,1
2195,1,0,1,0,7,1,1,2,0,0,0,0,0,0,2,1,0,69.35,451.1,1
2196,0,0,0,0,32,1,2,1,0,1,0,0,0,0,2,1,0,54.2,1739.6,0
2197,1,0,1,1,41,1,2,1,0,1,1,0,1,0,1,0,1,68.5,2839.95,0
2198,0,1,1,1,4,1,1,1,0,0,0,0,0,0,2,0,0,46.0,181.6,1
2199,1,0,0,0,56,1,2,0,2,2,2,2,2,2,0,1,1,25.95,1444.05,0
2200,0,1,0,0,33,1,2,2,0,1,1,1,1,1,2,1,0,110.45,3655.45,1
2201,1,1,0,0,2,1,1,1,1,0,1,0,1,0,2,0,1,66.4,94.55,1
2202,1,0,0,0,28,1,2,2,0,1,1,0,1,1,2,1,0,105.7,2979.5,1
2203,0,0,0,1,1,1,1,1,1,0,0,1,0,0,2,0,0,54.5,54.5,0
2204,1,0,1,1,1,1,1,0,2,2,2,2,2,2,1,0,2,18.8,18.8,0
2205,0,0,0,0,2,1,1,2,0,0,0,0,0,0,2,0,1,70.0,153.05,1
2206,1,1,1,0,4,1,2,2,0,0,0,0,0,0,2,1,2,74.4,306.6,1
2207,1,0,0,0,34,1,2,2,0,1,0,1,1,1,2,1,0,105.35,3540.65,0
2208,0,0,1,0,64,1,2,1,0,0,1,1,0,0,1,0,1,58.35,3756.45,0
2209,1,0,0,0,7,1,1,0,2,2,2,2,2,2,2,1,2,18.95,130.55,0
2210,1,0,1,1,51,1,2,2,0,1,0,1,0,0,1,0,1,84.2,4299.75,0
2211,1,0,0,0,21,1,1,0,2,2,2,2,2,2,1,1,2,20.35,422.7,0
2212,0,0,0,0,21,1,1,1,1,1,0,1,1,0,0,0,3,71.05,1524.85,0
2213,1,1,1,0,57,1,1,2,0,1,1,0,1,0,1,1,0,90.65,5199.8,0
2214,1,0,1,0,6,1,2,2,0,0,0,0,0,0,2,1,0,75.5,438.0,1
2215,0,0,0,0,8,1,1,1,0,0,0,1,0,0,2,0,0,49.4,408.25,0
2216,1,0,1,1,18,0,0,1,0,0,0,0,0,0,2,0,3,25.55,467.85,0
2217,1,1,1,0,7,1,1,2,0,0,0,0,0,0,2,1,2,70.1,467.55,1
2218,1,0,0,0,35,1,2,1,1,0,1,0,0,0,2,1,0,59.6,2094.9,0
2219,0,0,0,0,32,1,2,1,1,0,0,0,1,1,1,0,2,74.75,2282.95,0
2220,0,0,0,0,30,1,2,2,0,0,1,0,1,1,2,0,0,100.45,3096.9,0
2221,1,0,1,1,26,1,1,1,0,0,1,0,0,0,1,0,2,50.35,1285.8,0
2222,1,0,0,0,38,1,2,2,0,1,1,0,0,1,2,1,3,95.1,3691.2,0
2223,0,1,0,0,41,1,2,2,1,1,1,0,1,1,2,1,0,113.2,4689.5,1
2224,1,0,1,1,34,0,0,1,0,0,1,1,1,0,2,1,0,44.85,1442.6,0
2225,1,1,1,0,55,1,2,1,1,1,0,0,0,0,1,0,3,60.0,3316.1,0
2226,0,1,1,0,57,1,2,2,0,1,1,0,0,1,2,0,3,94.0,5438.95,0
2227,0,1,1,0,66,1,2,2,0,1,1,0,1,1,1,0,3,104.6,6819.45,0
2228,1,0,1,0,43,1,1,2,1,1,1,0,0,0,2,1,3,86.1,3551.65,0
2229,0,0,1,1,32,1,1,1,1,1,1,1,0,1,2,0,1,76.3,2404.15,0
2230,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.25,20.25,0
2231,0,0,0,0,40,1,2,1,0,0,1,1,1,1,1,1,2,80.75,3208.65,0
2232,0,0,0,0,41,1,2,2,0,0,1,0,1,1,2,0,1,98.05,3990.6,0
2233,1,1,0,0,30,1,2,2,1,0,0,0,0,1,2,1,3,90.5,2595.85,0
2234,0,0,0,0,3,1,1,2,0,0,1,1,0,0,2,0,3,80.1,217.55,1
2235,0,0,1,1,54,1,2,2,1,1,0,0,1,1,2,1,1,104.1,5645.8,0
2236,1,0,1,0,9,1,1,2,0,1,1,1,1,0,2,1,2,94.85,890.6,1
2237,1,1,1,0,7,1,2,2,0,0,0,0,0,0,2,1,0,75.4,533.05,0
2238,1,0,1,0,58,1,2,2,0,0,1,0,1,1,1,0,3,100.35,5681.1,0
2239,1,0,0,0,52,1,2,2,0,0,1,0,0,1,0,1,3,89.45,4577.75,0
2240,1,0,0,1,26,0,0,1,0,1,0,0,1,0,1,1,1,39.95,1023.75,0
2241,0,0,0,0,34,1,1,0,2,2,2,2,2,2,2,0,2,20.35,673.2,0
2242,1,0,0,0,53,1,1,2,0,1,0,1,0,0,2,1,2,80.6,4348.1,0
2243,1,0,0,0,15,1,2,2,1,0,0,0,1,0,2,1,1,87.75,1242.2,0
2244,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,2,19.45,19.45,1
2245,0,0,0,0,5,1,1,1,1,0,1,0,0,0,2,0,3,55.8,300.4,0
2246,0,0,0,1,34,1,1,2,1,1,1,0,1,1,2,1,1,105.35,3688.6,0
2247,0,0,0,0,32,1,2,2,0,0,1,0,1,1,2,1,0,101.35,3334.9,0
2248,0,0,1,1,41,0,0,1,1,0,1,0,0,0,1,0,3,35.4,1412.4,0
2249,0,0,0,0,25,0,0,1,0,0,1,1,1,1,1,0,0,54.2,1423.15,0
2250,1,0,1,1,17,1,2,1,1,0,0,1,0,0,1,1,2,62.1,1096.65,0
2251,0,0,0,0,17,1,2,0,2,2,2,2,2,2,2,0,2,24.8,475.25,0
2252,0,0,0,0,70,1,2,1,1,1,1,0,1,1,0,0,2,84.7,5991.05,0
2253,1,0,1,1,43,1,1,0,2,2,2,2,2,2,1,1,2,19.2,776.25,0
2254,1,0,0,1,71,1,2,0,2,2,2,2,2,2,0,0,2,24.35,1654.6,0
2255,1,1,0,0,2,0,0,1,0,0,0,0,0,0,2,1,2,24.45,47.5,1
2256,1,0,0,0,49,1,2,2,0,0,0,0,0,0,2,1,1,74.6,3720.35,0
2257,0,1,1,0,72,1,2,2,0,1,1,0,1,1,1,0,3,105.0,7578.05,0
2258,1,0,0,0,26,1,2,2,0,0,1,1,0,0,2,1,2,84.3,2281.6,0
2259,0,0,0,0,18,1,1,0,2,2,2,2,2,2,1,0,2,20.1,407.05,0
2260,1,0,0,1,1,1,2,2,0,0,0,0,1,1,2,1,0,93.3,93.3,1
2261,1,0,1,0,9,0,0,1,0,0,0,0,0,0,1,0,1,24.1,259.8,1
2262,1,0,1,0,28,1,1,2,0,0,0,1,0,0,2,0,1,76.55,2065.4,0
2263,0,0,1,1,60,1,1,0,2,2,2,2,2,2,0,1,3,19.25,1103.25,0
2264,1,0,0,0,23,1,1,0,2,2,2,2,2,2,2,0,0,20.85,473.9,0
2265,0,0,0,0,15,1,2,2,0,1,0,0,0,0,2,1,0,79.75,1111.85,1
2266,0,0,0,0,29,1,2,1,1,1,0,1,0,0,2,0,2,67.45,1801.1,0
2267,0,0,1,1,56,1,1,0,2,2,2,2,2,2,0,1,3,19.8,1119.9,0
2268,0,0,0,0,11,1,1,1,1,0,0,1,0,0,1,1,2,54.6,617.85,0
2269,1,0,0,0,27,1,1,1,1,0,1,1,1,0,1,0,3,69.35,1927.3,0
2270,1,0,1,0,1,1,1,2,0,0,0,0,0,0,2,0,0,70.0,70.0,1
2271,0,0,1,0,66,1,2,2,0,1,1,1,0,0,1,1,1,90.55,6130.95,0
2272,0,1,0,0,2,1,2,1,0,1,0,0,0,0,2,1,3,56.55,118.25,0
2273,0,0,1,1,19,1,1,0,2,2,2,2,2,2,0,0,2,20.15,387.7,0
2274,1,0,1,1,62,1,2,2,1,1,0,0,1,0,1,1,3,94.95,5791.85,0
2275,0,0,1,0,51,1,2,1,0,1,0,1,1,1,1,1,3,78.65,3950.85,0
2276,0,0,1,0,72,1,2,2,1,1,1,1,0,0,0,1,1,94.25,6849.75,0
2277,1,0,0,0,10,1,1,2,0,0,0,0,1,1,2,1,0,89.5,863.1,1
2278,0,0,1,0,37,1,2,1,1,0,1,1,0,0,1,0,3,68.1,2479.25,0
2279,0,0,0,1,35,1,2,1,0,0,0,0,0,0,2,0,2,50.15,1655.35,0
2280,0,0,0,0,10,1,1,1,0,0,0,1,0,1,2,1,2,60.95,629.55,0
2281,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,20.15,20.15,1
2282,0,0,1,1,26,1,1,0,2,2,2,2,2,2,2,1,3,20.25,493.95,0
2283,1,0,1,0,72,1,2,1,1,1,1,1,0,1,0,1,1,82.3,5980.55,0
2284,0,1,0,0,38,1,2,2,0,0,0,1,1,1,2,1,0,99.55,3734.25,1
2285,0,0,0,0,18,1,2,2,0,0,0,1,1,1,2,1,1,99.85,1776.95,1
2286,1,0,0,0,56,1,1,1,1,0,1,0,0,0,1,0,2,52.7,3019.7,0
2287,0,0,0,0,36,1,2,1,1,0,0,0,0,0,1,0,2,54.45,1893.5,0
2288,1,0,1,1,22,1,2,2,0,0,1,0,1,0,2,1,0,88.75,1885.15,0
2289,1,0,1,1,65,1,2,2,0,0,1,1,1,1,0,1,1,104.1,6700.05,0
2290,1,0,1,0,27,1,1,1,0,1,0,1,0,0,2,1,0,53.8,1389.85,0
2291,0,0,0,0,29,1,2,2,0,0,0,0,0,0,2,1,0,74.2,1993.25,0
2292,1,1,0,0,10,1,2,2,0,0,0,0,1,1,2,1,0,95.35,898.35,1
2293,0,1,0,0,50,1,2,2,0,0,1,1,1,1,2,1,0,104.95,5222.35,0
2294,1,0,0,0,9,1,1,2,0,0,0,1,1,0,2,0,0,86.25,770.5,0
2295,1,0,1,1,23,1,2,0,2,2,2,2,2,2,1,0,2,24.35,538.5,0
2296,1,0,1,1,24,1,2,1,1,0,0,0,0,0,2,0,0,54.75,1338.15,1
2297,1,0,1,0,1,1,1,1,1,0,1,0,0,0,2,0,2,55.7,55.7,0
2298,1,0,0,0,20,1,1,1,1,0,1,0,0,1,2,0,3,64.4,1398.6,0
2299,1,0,1,0,58,1,1,1,1,1,1,0,0,0,1,0,3,60.3,3563.8,1
2300,0,0,0,0,47,1,1,0,2,2,2,2,2,2,0,0,2,20.15,1046.2,0
2301,1,1,1,0,72,1,2,2,1,1,1,1,0,0,0,1,1,93.05,6735.05,0
2302,1,0,1,0,14,1,1,1,0,0,1,0,0,0,2,0,3,50.2,668.85,0
2303,0,0,1,1,62,1,1,1,1,0,1,0,0,0,1,0,3,54.75,3425.35,0
2304,0,1,1,0,37,1,2,2,0,0,0,0,0,0,2,1,0,76.5,2868.15,1
2305,1,0,0,0,29,0,0,1,0,1,0,1,0,0,2,0,0,34.3,1004.75,0
2306,0,0,0,0,62,1,1,0,2,2,2,2,2,2,0,1,3,19.2,1123.65,0
2307,0,0,0,1,46,1,1,2,0,1,1,0,1,1,2,1,0,99.8,4391.25,0
2308,1,0,1,0,2,1,1,2,0,0,0,1,1,1,2,1,0,94.2,167.5,1
2309,0,0,0,0,50,1,2,2,0,0,0,0,1,1,2,1,0,95.7,4729.75,0
2310,1,0,1,0,24,1,2,2,0,1,1,0,1,1,2,1,0,104.65,2542.45,1
2311,1,1,1,0,55,1,2,2,0,1,1,1,1,1,0,1,0,113.6,6292.7,0
2312,0,0,0,0,64,1,2,2,1,1,1,1,1,1,0,1,1,115.1,7334.05,0
2313,0,0,0,0,4,1,2,2,0,1,0,0,0,1,2,1,0,88.95,355.2,1
2314,0,0,0,0,6,0,0,1,1,0,0,0,0,0,2,0,1,29.45,161.45,0
2315,1,1,0,0,1,1,2,2,0,0,0,0,0,0,2,1,0,76.45,76.45,1
2316,1,0,1,1,37,1,2,1,1,0,1,1,0,0,0,1,3,62.8,2278.75,0
2317,1,1,1,0,71,1,2,0,2,2,2,2,2,2,0,0,1,24.85,1901.0,0
2318,1,0,1,1,29,0,0,1,1,1,1,1,0,1,1,1,3,55.35,1636.95,0
2319,1,0,0,0,7,1,2,2,0,0,1,0,1,0,2,1,3,89.35,631.85,1
2320,1,0,1,0,32,1,2,2,0,1,0,0,1,1,2,1,3,98.85,3145.9,0
2321,0,0,1,0,59,1,2,2,1,1,0,0,1,0,2,1,0,94.75,5597.65,0
2322,1,0,1,1,40,1,2,1,0,0,1,0,1,1,2,1,0,74.55,3015.75,0
2323,1,0,0,0,10,0,0,1,0,0,1,0,0,0,2,0,2,29.5,255.25,1
2324,0,0,0,0,27,1,1,0,2,2,2,2,2,2,1,0,2,19.15,501.35,0
2325,0,0,1,0,7,1,2,2,0,0,0,0,1,0,2,1,0,86.5,582.5,1
2326,1,0,1,1,65,1,2,0,2,2,2,2,2,2,0,0,3,24.75,1715.1,0
2327,0,0,0,0,10,1,2,2,0,1,0,0,0,0,2,1,3,81.0,818.05,1
2328,0,0,1,1,23,1,1,2,1,1,0,1,0,0,2,0,2,84.4,1936.85,0
2329,0,0,1,1,47,1,2,1,1,1,0,1,1,1,0,1,3,85.3,4107.25,0
2330,1,0,1,0,11,1,1,1,0,0,0,0,1,0,2,1,1,55.05,608.15,0
2331,1,0,0,0,12,0,0,1,0,1,0,1,0,0,2,0,2,34.0,442.45,0
2332,1,0,0,1,30,0,0,1,0,0,0,0,1,1,2,1,0,44.5,1307.8,0
2333,0,0,0,0,1,1,1,2,0,1,0,0,0,0,2,1,0,75.7,75.7,1
2334,0,0,1,0,57,1,2,2,0,1,1,1,1,1,1,1,1,109.4,6252.7,0
2335,1,1,1,0,11,1,1,2,0,0,0,0,0,0,2,1,0,70.2,834.7,0
2336,0,0,0,0,9,1,1,0,2,2,2,2,2,2,2,0,1,19.5,150.35,0
2337,0,0,0,0,4,1,1,2,0,0,0,0,0,0,2,1,3,70.05,266.9,1
2338,1,0,0,0,13,1,1,2,1,0,0,0,0,0,2,1,3,73.75,956.65,0
2339,0,0,0,0,35,1,1,0,2,2,2,2,2,2,1,0,2,20.75,700.45,0
2340,1,0,1,0,67,0,0,1,1,1,0,1,0,1,0,1,1,50.95,3521.7,0
2341,1,0,0,1,51,1,1,1,0,0,0,1,0,0,1,0,3,47.85,2356.75,0
2342,1,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,2,51.25,51.25,1
2343,0,0,1,1,71,1,2,2,1,0,1,1,0,1,0,0,0,100.45,7159.7,0
2344,1,1,1,0,29,1,2,2,0,0,0,1,0,0,2,1,0,79.3,2414.55,0
2345,0,0,1,0,33,1,1,2,1,0,1,1,1,1,1,1,0,103.75,3361.05,1
2346,0,0,0,1,11,0,0,1,1,0,0,1,0,0,1,1,2,36.05,402.6,0
2347,1,0,0,1,13,1,1,2,0,0,0,0,1,0,2,1,3,78.3,1033.95,0
2348,1,0,1,1,42,1,1,0,2,2,2,2,2,2,0,0,2,19.35,867.3,0
2349,0,0,0,0,8,0,0,1,0,1,0,0,0,0,2,1,2,29.25,226.95,0
2350,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,2,44.4,44.4,1
2351,1,0,1,0,72,1,2,2,0,1,1,1,1,1,0,1,0,108.2,7840.6,0
2352,1,0,1,1,47,1,2,2,0,1,0,0,1,0,2,0,0,87.2,4017.45,0
2353,1,0,1,1,30,1,2,2,0,0,0,0,1,0,2,0,0,85.45,2509.95,0
2354,1,0,1,0,51,1,2,2,1,0,1,1,1,1,1,1,0,111.55,5720.35,0
2355,0,0,1,0,16,1,1,2,0,1,0,0,1,1,2,1,1,94.65,1461.15,0
2356,0,0,1,0,34,1,2,2,0,0,1,0,1,1,2,1,0,100.45,3414.65,0
2357,1,0,0,0,8,1,2,2,0,0,0,0,0,1,2,1,0,86.55,649.65,1
2358,0,0,1,0,72,1,2,0,2,2,2,2,2,2,0,0,3,24.85,1871.85,0
2359,1,1,0,0,60,1,2,1,1,1,0,0,0,1,1,1,0,71.75,4374.55,0
2360,1,0,1,0,72,1,2,2,1,1,1,1,1,1,0,1,1,115.8,8424.9,0
2361,1,0,1,1,12,1,1,0,2,2,2,2,2,2,2,0,2,20.5,255.5,0
2362,0,0,1,1,65,1,2,1,1,1,0,1,1,1,0,1,1,82.5,5215.1,0
2363,1,0,1,1,32,1,1,0,2,2,2,2,2,2,2,1,3,19.45,674.55,0
2364,0,0,1,1,67,1,2,2,1,0,0,1,0,1,1,1,3,94.35,6341.45,1
2365,1,0,1,0,45,1,1,1,1,1,1,0,1,1,1,0,1,78.8,3597.5,0
2366,0,0,1,1,60,0,0,1,1,0,1,1,1,1,0,0,3,59.85,3590.2,0
2367,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,0,55.45,55.45,0
2368,0,0,0,0,58,1,1,1,1,1,1,1,0,0,0,1,3,64.9,3795.45,0
2369,0,0,0,0,9,1,2,2,0,0,0,0,1,1,2,1,0,94.75,889.9,1
2370,0,0,0,0,1,1,1,2,0,1,0,0,0,0,2,0,0,74.35,74.35,0
2371,1,0,1,1,8,1,2,0,2,2,2,2,2,2,1,0,2,24.4,203.95,0
2372,1,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,0,45.15,98.5,1
2373,0,0,1,1,47,1,1,0,2,2,2,2,2,2,0,0,3,20.25,873.4,0
2374,0,1,0,0,1,1,2,2,0,0,0,0,0,0,2,1,2,74.45,74.45,1
2375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,25.85,25.85,0
2376,0,0,0,0,10,1,2,2,0,0,1,0,1,1,2,1,0,100.6,1060.2,1
2377,1,0,0,0,29,0,0,1,0,0,0,0,0,0,1,1,2,24.85,788.05,0
2378,0,0,1,1,58,1,2,1,1,0,1,1,1,0,0,0,2,75.8,4415.75,0
2379,1,0,0,0,14,1,1,0,2,2,2,2,2,2,1,0,2,19.35,324.8,0
2380,1,0,0,0,7,1,1,0,2,2,2,2,2,2,2,0,2,20.75,141.1,0
2381,0,0,1,1,5,1,1,2,0,1,0,0,0,1,2,1,0,83.6,404.2,1
